Date,Region,StockCode,Units_Sold,Current_Stock,Reorder_Triggered
2011-08-22,United Kingdom,22727,418,171,1
2011-08-23,United Kingdom,22727,14,986,0
2011-08-24,United Kingdom,22727,20,966,0
2011-08-25,United Kingdom,22727,16,950,0
2011-08-26,United Kingdom,22727,2,948,0
2011-08-28,United Kingdom,22727,7,941,0
2011-08-30,United Kingdom,22727,9,932,0
2011-08-31,United Kingdom,22727,12,920,0
2011-09-01,United Kingdom,22727,28,892,0
2011-09-02,United Kingdom,22727,13,879,0
2011-09-04,United Kingdom,22727,4,875,0
2011-09-05,United Kingdom,22727,2,873,0
2011-09-06,United Kingdom,22727,30,843,0
2011-09-07,United Kingdom,22727,9,834,0
2011-09-08,United Kingdom,22727,17,817,0
2011-09-09,United Kingdom,22727,18,799,0
2011-09-11,United Kingdom,22727,10,789,0
2011-09-12,United Kingdom,22727,9,780,0
2011-09-13,United Kingdom,22727,30,750,0
2011-09-14,United Kingdom,22727,2,748,0
2011-09-16,United Kingdom,22727,23,725,0
2011-09-18,United Kingdom,22727,53,672,0
2011-09-19,United Kingdom,22727,8,664,0
2011-09-20,United Kingdom,22727,25,639,0
2011-09-21,United Kingdom,22727,29,610,0
2011-09-22,United Kingdom,22727,12,598,0
2011-09-23,United Kingdom,22727,6,592,0
2011-09-25,United Kingdom,22727,39,553,0
2011-09-26,United Kingdom,22727,22,531,0
2011-09-27,United Kingdom,22727,18,513,0
2011-09-28,United Kingdom,22727,35,478,0
2011-09-29,United Kingdom,22727,3,475,0
2011-09-30,United Kingdom,22727,22,453,0
2011-10-02,United Kingdom,22727,5,448,0
2011-10-03,United Kingdom,22727,103,345,0
2011-10-04,United Kingdom,22727,17,328,0
2011-10-05,United Kingdom,22727,24,304,0
2011-10-06,United Kingdom,22727,14,290,0
2011-10-07,United Kingdom,22727,13,277,0
2011-10-10,United Kingdom,22727,13,264,0
2011-10-11,United Kingdom,22727,19,245,0
2011-10-12,United Kingdom,22727,20,225,0
2011-10-13,United Kingdom,22727,6,219,0
2011-10-14,United Kingdom,22727,14,205,0
2011-10-16,United Kingdom,22727,4,201,0
2011-10-17,United Kingdom,22727,14,187,1
2011-10-18,United Kingdom,22727,15,985,0
2011-10-19,United Kingdom,22727,12,973,0
2011-10-20,United Kingdom,22727,14,959,0
2011-10-21,United Kingdom,22727,7,952,0
2011-10-23,United Kingdom,22727,1,951,0
2011-10-24,United Kingdom,22727,13,938,0
2011-10-25,United Kingdom,22727,424,514,0
2011-10-26,United Kingdom,22727,19,495,0
2011-10-27,United Kingdom,22727,30,465,0
2011-10-28,United Kingdom,22727,47,418,0
2011-10-30,United Kingdom,22727,73,345,0
2011-10-31,United Kingdom,22727,34,311,0
2011-11-01,United Kingdom,22727,24,287,0
2011-11-02,United Kingdom,22727,9,278,0
2011-11-03,United Kingdom,22727,64,214,0
2011-11-04,United Kingdom,22727,43,171,1
2011-11-06,United Kingdom,22727,22,978,0
2011-11-07,United Kingdom,22727,51,927,0
2011-11-08,United Kingdom,22727,25,902,0
2011-11-09,United Kingdom,22727,32,870,0
2011-11-10,United Kingdom,22727,49,821,0
2011-11-11,United Kingdom,22727,25,796,0
2011-11-13,United Kingdom,22727,12,784,0
2011-11-14,United Kingdom,22727,80,704,0
2011-11-15,United Kingdom,22727,20,684,0
2011-11-16,United Kingdom,22727,25,659,0
2011-11-17,United Kingdom,22727,18,641,0
2011-11-18,United Kingdom,22727,29,612,0
2011-11-20,United Kingdom,22727,22,590,0
2011-11-21,United Kingdom,22727,15,575,0
2011-11-22,United Kingdom,22727,26,549,0
2011-11-23,United Kingdom,22727,17,532,0
2011-11-24,United Kingdom,22727,39,493,0
2011-11-25,United Kingdom,22727,22,471,0
2011-11-27,United Kingdom,22727,10,461,0
2011-11-28,United Kingdom,22727,32,429,0
2011-11-29,United Kingdom,22727,21,408,0
2011-11-30,United Kingdom,22727,62,346,0
2011-12-01,United Kingdom,22727,55,291,0
2011-12-02,United Kingdom,22727,29,262,0
2011-12-04,United Kingdom,22727,15,247,0
2011-12-05,United Kingdom,22727,127,120,1
2011-12-06,United Kingdom,22727,37,963,0
2011-12-07,United Kingdom,22727,669,294,0
2011-12-08,United Kingdom,22727,62,232,0
2011-12-09,United Kingdom,22727,26,206,0
2010-12-01,United Kingdom,22960,65,935,0
2010-12-02,United Kingdom,22960,38,897,0
2010-12-03,United Kingdom,22960,13,884,0
2010-12-05,United Kingdom,22960,5,879,0
2010-12-06,United Kingdom,22960,36,843,0
2010-12-07,United Kingdom,22960,22,821,0
2010-12-08,United Kingdom,22960,42,779,0
2010-12-09,United Kingdom,22960,26,753,0
2010-12-10,United Kingdom,22960,34,719,0
2010-12-12,United Kingdom,22960,6,713,0
2010-12-13,United Kingdom,22960,31,682,0
2010-12-14,United Kingdom,22960,70,612,0
2010-12-15,United Kingdom,22960,9,603,0
2010-12-16,United Kingdom,22960,86,517,0
2010-12-17,United Kingdom,22960,17,500,0
2010-12-20,United Kingdom,22960,7,493,0
2010-12-21,United Kingdom,22960,6,487,0
2010-12-22,United Kingdom,22960,6,481,0
2010-12-23,United Kingdom,22960,8,473,0
2011-01-04,United Kingdom,22960,8,465,0
2011-01-05,United Kingdom,22960,3,462,0
2011-01-06,United Kingdom,22960,23,439,0
2011-01-07,United Kingdom,22960,24,415,0
2011-01-09,United Kingdom,22960,10,405,0
2011-01-10,United Kingdom,22960,9,396,0
2011-01-11,United Kingdom,22960,24,372,0
2011-01-12,United Kingdom,22960,18,354,0
2011-01-13,United Kingdom,22960,13,341,0
2011-01-14,United Kingdom,22960,1,340,0
2011-01-16,United Kingdom,22960,13,327,0
2011-01-17,United Kingdom,22960,17,310,0
2011-01-18,United Kingdom,22960,7,303,0
2011-01-19,United Kingdom,22960,7,296,0
2011-01-20,United Kingdom,22960,18,278,0
2011-01-21,United Kingdom,22960,18,260,0
2011-01-23,United Kingdom,22960,14,246,0
2011-01-24,United Kingdom,22960,20,226,0
2011-01-25,United Kingdom,22960,8,218,0
2011-01-26,United Kingdom,22960,17,201,0
2011-01-27,United Kingdom,22960,45,156,1
2011-01-28,United Kingdom,22960,44,956,0
2011-01-30,United Kingdom,22960,19,937,0
2011-01-31,United Kingdom,22960,18,919,0
2011-02-01,United Kingdom,22960,22,897,0
2011-02-02,United Kingdom,22960,19,878,0
2011-02-03,United Kingdom,22960,19,859,0
2011-02-04,United Kingdom,22960,24,835,0
2011-02-06,United Kingdom,22960,4,831,0
2011-02-07,United Kingdom,22960,25,806,0
2011-02-08,United Kingdom,22960,7,799,0
2011-02-09,United Kingdom,22960,20,779,0
2011-02-10,United Kingdom,22960,24,755,0
2011-02-11,United Kingdom,22960,1,754,0
2011-02-13,United Kingdom,22960,2,752,0
2011-02-14,United Kingdom,22960,35,717,0
2011-02-15,United Kingdom,22960,60,657,0
2011-02-16,United Kingdom,22960,43,614,0
2011-02-17,United Kingdom,22960,22,592,0
2011-02-18,United Kingdom,22960,12,580,0
2011-02-20,United Kingdom,22960,2,578,0
2011-02-21,United Kingdom,22960,12,566,0
2011-02-22,United Kingdom,22960,14,552,0
2011-02-23,United Kingdom,22960,20,532,0
2011-02-24,United Kingdom,22960,31,501,0
2011-02-25,United Kingdom,22960,13,488,0
2011-02-28,United Kingdom,22960,39,449,0
2011-03-01,United Kingdom,22960,20,429,0
2011-03-02,United Kingdom,22960,60,369,0
2011-03-03,United Kingdom,22960,21,348,0
2011-03-04,United Kingdom,22960,1,347,0
2011-03-06,United Kingdom,22960,22,325,0
2011-03-07,United Kingdom,22960,77,248,0
2011-03-08,United Kingdom,22960,38,210,0
2011-03-09,United Kingdom,22960,14,196,1
2011-03-10,United Kingdom,22960,14,986,0
2011-03-11,United Kingdom,22960,48,938,0
2011-03-13,United Kingdom,22960,2,936,0
2011-03-14,United Kingdom,22960,25,911,0
2011-03-15,United Kingdom,22960,25,886,0
2011-03-16,United Kingdom,22960,12,874,0
2011-03-17,United Kingdom,22960,3,871,0
2011-03-18,United Kingdom,22960,81,790,0
2011-03-20,United Kingdom,22960,39,751,0
2011-03-21,United Kingdom,22960,38,713,0
2011-03-22,United Kingdom,22960,24,689,0
2011-03-23,United Kingdom,22960,14,675,0
2011-03-24,United Kingdom,22960,69,606,0
2011-03-25,United Kingdom,22960,7,599,0
2011-03-27,United Kingdom,22960,17,582,0
2011-03-28,United Kingdom,22960,16,566,0
2011-03-29,United Kingdom,22960,33,533,0
2011-03-30,United Kingdom,22960,23,510,0
2011-03-31,United Kingdom,22960,38,472,0
2011-04-03,United Kingdom,22960,8,464,0
2011-04-04,United Kingdom,22960,39,425,0
2011-04-05,United Kingdom,22960,7,418,0
2011-04-06,United Kingdom,22960,2,416,0
2011-04-07,United Kingdom,22960,8,408,0
2011-04-08,United Kingdom,22960,31,377,0
2011-04-10,United Kingdom,22960,1,376,0
2011-04-11,United Kingdom,22960,2,374,0
2011-04-12,United Kingdom,22960,24,350,0
2011-04-13,United Kingdom,22960,90,260,0
2011-04-14,United Kingdom,22960,50,210,0
2011-04-15,United Kingdom,22960,55,155,1
2011-04-17,United Kingdom,22960,25,975,0
2011-04-18,United Kingdom,22960,29,946,0
2011-04-19,United Kingdom,22960,25,921,0
2011-04-20,United Kingdom,22960,6,915,0
2011-04-21,United Kingdom,22960,12,903,0
2011-04-26,United Kingdom,22960,15,888,0
2011-04-27,United Kingdom,22960,6,882,0
2011-04-28,United Kingdom,22960,18,864,0
2011-05-03,United Kingdom,22960,6,858,0
2011-05-04,United Kingdom,22960,24,834,0
2011-05-05,United Kingdom,22960,30,804,0
2011-05-06,United Kingdom,22960,21,783,0
2011-05-08,United Kingdom,22960,2,781,0
2011-05-09,United Kingdom,22960,5,776,0
2011-05-10,United Kingdom,22960,8,768,0
2011-05-11,United Kingdom,22960,8,760,0
2011-05-12,United Kingdom,22960,17,743,0
2011-05-13,United Kingdom,22960,9,734,0
2011-05-15,United Kingdom,22960,1,733,0
2011-05-16,United Kingdom,22960,22,711,0
2011-05-17,United Kingdom,22960,48,663,0
2011-05-18,United Kingdom,22960,90,573,0
2011-05-19,United Kingdom,22960,42,531,0
2011-05-20,United Kingdom,22960,6,525,0
2011-05-22,United Kingdom,22960,12,513,0
2011-05-23,United Kingdom,22960,1,512,0
2011-05-24,United Kingdom,22960,15,497,0
2011-05-26,United Kingdom,22960,12,485,0
2011-05-27,United Kingdom,22960,7,478,0
2011-05-29,United Kingdom,22960,1,477,0
2011-05-31,United Kingdom,22960,7,470,0
2011-06-01,United Kingdom,22960,14,456,0
2011-06-02,United Kingdom,22960,6,450,0
2011-06-03,United Kingdom,22960,8,442,0
2011-06-05,United Kingdom,22960,8,434,0
2011-06-06,United Kingdom,22960,12,422,0
2011-06-07,United Kingdom,22960,5,417,0
2011-06-08,United Kingdom,22960,6,411,0
2011-06-09,United Kingdom,22960,14,397,0
2011-06-10,United Kingdom,22960,9,388,0
2011-06-12,United Kingdom,22960,4,384,0
2011-06-13,United Kingdom,22960,25,359,0
2011-06-14,United Kingdom,22960,4,355,0
2011-06-15,United Kingdom,22960,7,348,0
2011-06-16,United Kingdom,22960,19,329,0
2011-06-17,United Kingdom,22960,6,323,0
2011-06-19,United Kingdom,22960,18,305,0
2011-06-20,United Kingdom,22960,9,296,0
2011-06-21,United Kingdom,22960,11,285,0
2011-06-22,United Kingdom,22960,12,273,0
2011-06-23,United Kingdom,22960,21,252,0
2011-06-24,United Kingdom,22960,4,248,0
2011-06-26,United Kingdom,22960,5,243,0
2011-06-27,United Kingdom,22960,3,240,0
2011-06-28,United Kingdom,22960,18,222,0
2011-06-29,United Kingdom,22960,17,205,0
2011-06-30,United Kingdom,22960,24,181,1
2011-07-01,United Kingdom,22960,12,988,0
2011-07-03,United Kingdom,22960,3,985,0
2011-07-04,United Kingdom,22960,16,969,0
2011-07-05,United Kingdom,22960,2,967,0
2011-07-07,United Kingdom,22960,27,940,0
2011-07-08,United Kingdom,22960,7,933,0
2011-07-10,United Kingdom,22960,3,930,0
2011-07-11,United Kingdom,22960,10,920,0
2011-07-12,United Kingdom,22960,8,912,0
2011-07-13,United Kingdom,22960,10,902,0
2011-07-14,United Kingdom,22960,7,895,0
2011-07-15,United Kingdom,22960,6,889,0
2011-07-17,United Kingdom,22960,11,878,0
2011-07-18,United Kingdom,22960,25,853,0
2011-07-19,United Kingdom,22960,46,807,0
2011-07-21,United Kingdom,22960,13,794,0
2011-07-22,United Kingdom,22960,78,716,0
2011-07-24,United Kingdom,22960,48,668,0
2011-07-25,United Kingdom,22960,9,659,0
2011-07-26,United Kingdom,22960,12,647,0
2011-07-27,United Kingdom,22960,60,587,0
2011-07-28,United Kingdom,22960,90,497,0
2011-07-29,United Kingdom,22960,8,489,0
2011-08-01,United Kingdom,22960,1,488,0
2011-08-02,United Kingdom,22960,13,475,0
2011-08-03,United Kingdom,22960,30,445,0
2011-08-04,United Kingdom,22960,19,426,0
2011-08-05,United Kingdom,22960,6,420,0
2011-08-08,United Kingdom,22960,8,412,0
2011-08-09,United Kingdom,22960,13,399,0
2011-08-10,United Kingdom,22960,21,378,0
2011-08-11,United Kingdom,22960,10,368,0
2011-08-12,United Kingdom,22960,17,351,0
2011-08-16,United Kingdom,22960,6,345,0
2011-08-17,United Kingdom,22960,239,106,1
2011-08-21,United Kingdom,22960,7,993,0
2011-08-22,United Kingdom,22960,8,985,0
2011-08-23,United Kingdom,22960,18,967,0
2011-08-24,United Kingdom,22960,6,961,0
2011-08-25,United Kingdom,22960,13,948,0
2011-08-28,United Kingdom,22960,1,947,0
2011-08-30,United Kingdom,22960,13,934,0
2011-08-31,United Kingdom,22960,3,931,0
2011-09-01,United Kingdom,22960,18,913,0
2011-09-02,United Kingdom,22960,24,889,0
2011-09-04,United Kingdom,22960,31,858,0
2011-09-05,United Kingdom,22960,6,852,0
2011-09-06,United Kingdom,22960,1,851,0
2011-09-07,United Kingdom,22960,11,840,0
2011-09-08,United Kingdom,22960,12,828,0
2011-09-09,United Kingdom,22960,7,821,0
2011-09-11,United Kingdom,22960,17,804,0
2011-09-12,United Kingdom,22960,12,792,0
2011-09-13,United Kingdom,22960,20,772,0
2011-09-14,United Kingdom,22960,44,728,0
2011-09-15,United Kingdom,22960,51,677,0
2011-09-16,United Kingdom,22960,25,652,0
2011-09-18,United Kingdom,22960,28,624,0
2011-09-19,United Kingdom,22960,12,612,0
2011-09-20,United Kingdom,22960,84,528,0
2011-09-21,United Kingdom,22960,3,525,0
2011-09-22,United Kingdom,22960,127,398,0
2011-09-23,United Kingdom,22960,28,370,0
2011-09-25,United Kingdom,22960,3,367,0
2011-09-26,United Kingdom,22960,53,314,0
2011-09-27,United Kingdom,22960,73,241,0
2011-09-28,United Kingdom,22960,5,236,0
2011-09-29,United Kingdom,22960,13,223,0
2011-09-30,United Kingdom,22960,30,193,1
2011-10-02,United Kingdom,22960,1,999,0
2011-10-03,United Kingdom,22960,9,990,0
2011-10-04,United Kingdom,22960,23,967,0
2011-10-05,United Kingdom,22960,15,952,0
2011-10-06,United Kingdom,22960,33,919,0
2011-10-07,United Kingdom,22960,10,909,0
2011-10-09,United Kingdom,22960,5,904,0
2011-10-10,United Kingdom,22960,15,889,0
2011-10-11,United Kingdom,22960,80,809,0
2011-10-12,United Kingdom,22960,8,801,0
2011-10-13,United Kingdom,22960,9,792,0
2011-10-14,United Kingdom,22960,12,780,0
2011-10-16,United Kingdom,22960,78,702,0
2011-10-17,United Kingdom,22960,10,692,0
2011-10-18,United Kingdom,22960,7,685,0
2011-10-19,United Kingdom,22960,4,681,0
2011-10-20,United Kingdom,22960,12,669,0
2011-10-23,United Kingdom,22960,9,660,0
2011-10-24,United Kingdom,22960,4,656,0
2011-10-25,United Kingdom,22960,30,626,0
2011-10-26,United Kingdom,22960,11,615,0
2011-10-27,United Kingdom,22960,25,590,0
2011-10-28,United Kingdom,22960,18,572,0
2011-10-30,United Kingdom,22960,6,566,0
2011-10-31,United Kingdom,22960,73,493,0
2011-11-01,United Kingdom,22960,2,491,0
2011-11-02,United Kingdom,22960,7,484,0
2011-11-03,United Kingdom,22960,155,329,0
2011-11-04,United Kingdom,22960,57,272,0
2011-11-07,United Kingdom,22960,28,244,0
2011-11-08,United Kingdom,22960,10,234,0
2011-11-09,United Kingdom,22960,8,226,0
2011-11-10,United Kingdom,22960,58,168,1
2011-11-11,United Kingdom,22960,5,995,0
2011-11-13,United Kingdom,22960,9,986,0
2011-11-14,United Kingdom,22960,27,959,0
2011-11-15,United Kingdom,22960,5,954,0
2011-11-16,United Kingdom,22960,28,926,0
2011-11-17,United Kingdom,22960,14,912,0
2011-11-18,United Kingdom,22960,13,899,0
2011-11-20,United Kingdom,22960,4,895,0
2011-11-21,United Kingdom,22960,51,844,0
2011-11-22,United Kingdom,22960,38,806,0
2011-11-23,United Kingdom,22960,60,746,0
2011-11-24,United Kingdom,22960,15,731,0
2011-11-25,United Kingdom,22960,13,718,0
2011-11-27,United Kingdom,22960,3,715,0
2011-11-28,United Kingdom,22960,45,670,0
2011-11-29,United Kingdom,22960,223,447,0
2011-11-30,United Kingdom,22960,38,409,0
2011-12-01,United Kingdom,22960,8,401,0
2011-12-02,United Kingdom,22960,27,374,0
2011-12-04,United Kingdom,22960,3,371,0
2011-12-05,United Kingdom,22960,30,341,0
2011-12-06,United Kingdom,22960,80,261,0
2011-12-07,United Kingdom,22960,24,237,0
2011-12-08,United Kingdom,22960,38,199,1
2011-12-09,United Kingdom,22960,7,993,0
2010-12-01,United Kingdom,22961,127,873,0
2010-12-02,United Kingdom,22961,188,685,0
2010-12-03,United Kingdom,22961,9,676,0
2010-12-05,United Kingdom,22961,7,669,0
2010-12-06,United Kingdom,22961,73,596,0
2010-12-07,United Kingdom,22961,87,509,0
2010-12-08,United Kingdom,22961,109,400,0
2010-12-09,United Kingdom,22961,86,314,0
2010-12-10,United Kingdom,22961,44,270,0
2010-12-12,United Kingdom,22961,14,256,0
2010-12-13,United Kingdom,22961,84,172,1
2010-12-14,United Kingdom,22961,153,847,0
2010-12-15,United Kingdom,22961,144,703,0
2010-12-16,United Kingdom,22961,60,643,0
2010-12-17,United Kingdom,22961,46,597,0
2010-12-19,United Kingdom,22961,17,580,0
2010-12-20,United Kingdom,22961,56,524,0
2010-12-21,United Kingdom,22961,6,518,0
2010-12-23,United Kingdom,22961,3,515,0
2011-01-04,United Kingdom,22961,46,469,0
2011-01-05,United Kingdom,22961,13,456,0
2011-01-06,United Kingdom,22961,32,424,0
2011-01-07,United Kingdom,22961,4,420,0
2011-01-09,United Kingdom,22961,12,408,0
2011-01-10,United Kingdom,22961,25,383,0
2011-01-11,United Kingdom,22961,35,348,0
2011-01-12,United Kingdom,22961,24,324,0
2011-01-13,United Kingdom,22961,15,309,0
2011-01-14,United Kingdom,22961,22,287,0
2011-01-16,United Kingdom,22961,58,229,0
2011-01-17,United Kingdom,22961,44,185,1
2011-01-18,United Kingdom,22961,3,997,0
2011-01-19,United Kingdom,22961,13,984,0
2011-01-20,United Kingdom,22961,38,946,0
2011-01-21,United Kingdom,22961,19,927,0
2011-01-23,United Kingdom,22961,20,907,0
2011-01-24,United Kingdom,22961,26,881,0
2011-01-25,United Kingdom,22961,54,827,0
2011-01-26,United Kingdom,22961,39,788,0
2011-01-27,United Kingdom,22961,109,679,0
2011-01-28,United Kingdom,22961,24,655,0
2011-01-30,United Kingdom,22961,24,631,0
2011-01-31,United Kingdom,22961,110,521,0
2011-02-01,United Kingdom,22961,32,489,0
2011-02-02,United Kingdom,22961,39,450,0
2011-02-03,United Kingdom,22961,43,407,0
2011-02-04,United Kingdom,22961,13,394,0
2011-02-06,United Kingdom,22961,9,385,0
2011-02-07,United Kingdom,22961,60,325,0
2011-02-08,United Kingdom,22961,15,310,0
2011-02-09,United Kingdom,22961,29,281,0
2011-02-10,United Kingdom,22961,43,238,0
2011-02-11,United Kingdom,22961,2,236,0
2011-02-13,United Kingdom,22961,6,230,0
2011-02-14,United Kingdom,22961,48,182,1
2011-02-15,United Kingdom,22961,52,948,0
2011-02-16,United Kingdom,22961,63,885,0
2011-02-17,United Kingdom,22961,122,763,0
2011-02-18,United Kingdom,22961,49,714,0
2011-02-20,United Kingdom,22961,3,711,0
2011-02-21,United Kingdom,22961,38,673,0
2011-02-22,United Kingdom,22961,42,631,0
2011-02-23,United Kingdom,22961,26,605,0
2011-02-24,United Kingdom,22961,20,585,0
2011-02-25,United Kingdom,22961,25,560,0
2011-02-27,United Kingdom,22961,17,543,0
2011-02-28,United Kingdom,22961,34,509,0
2011-03-01,United Kingdom,22961,37,472,0
2011-03-02,United Kingdom,22961,96,376,0
2011-03-03,United Kingdom,22961,17,359,0
2011-03-04,United Kingdom,22961,31,328,0
2011-03-06,United Kingdom,22961,24,304,0
2011-03-07,United Kingdom,22961,15,289,0
2011-03-08,United Kingdom,22961,156,133,1
2011-03-09,United Kingdom,22961,17,983,0
2011-03-10,United Kingdom,22961,60,923,0
2011-03-11,United Kingdom,22961,157,766,0
2011-03-14,United Kingdom,22961,101,665,0
2011-03-15,United Kingdom,22961,26,639,0
2011-03-18,United Kingdom,22961,52,587,0
2011-03-20,United Kingdom,22961,55,532,0
2011-03-21,United Kingdom,22961,25,507,0
2011-03-22,United Kingdom,22961,26,481,0
2011-03-23,United Kingdom,22961,26,455,0
2011-03-24,United Kingdom,22961,122,333,0
2011-03-25,United Kingdom,22961,12,321,0
2011-03-27,United Kingdom,22961,4,317,0
2011-03-28,United Kingdom,22961,35,282,0
2011-03-29,United Kingdom,22961,200,82,1
2011-03-30,United Kingdom,22961,1,999,0
2011-03-31,United Kingdom,22961,48,951,0
2011-04-01,United Kingdom,22961,28,923,0
2011-04-03,United Kingdom,22961,16,907,0
2011-04-04,United Kingdom,22961,47,860,0
2011-04-05,United Kingdom,22961,26,834,0
2011-04-07,United Kingdom,22961,17,817,0
2011-04-08,United Kingdom,22961,12,805,0
2011-04-10,United Kingdom,22961,17,788,0
2011-04-12,United Kingdom,22961,1,787,0
2011-04-15,United Kingdom,22961,2,785,0
2011-04-18,United Kingdom,22961,5,780,0
2011-04-19,United Kingdom,22961,3,777,0
2011-04-21,United Kingdom,22961,1,776,0
2011-04-26,United Kingdom,22961,3,773,0
2011-05-03,United Kingdom,22961,1,772,0
2011-05-09,United Kingdom,22961,5,767,0
2011-05-10,United Kingdom,22961,96,671,0
2011-05-11,United Kingdom,22961,27,644,0
2011-05-12,United Kingdom,22961,2,642,0
2011-05-13,United Kingdom,22961,113,529,0
2011-05-16,United Kingdom,22961,24,505,0
2011-05-17,United Kingdom,22961,1,504,0
2011-05-18,United Kingdom,22961,12,492,0
2011-05-19,United Kingdom,22961,77,415,0
2011-05-20,United Kingdom,22961,120,295,0
2011-05-22,United Kingdom,22961,36,259,0
2011-05-23,United Kingdom,22961,12,247,0
2011-05-24,United Kingdom,22961,24,223,0
2011-05-25,United Kingdom,22961,25,198,1
